学号,学院,教学班,姓名,手机号,楼群,楼号,楼层,宿舍号,性别,是否有车
104052020106,传播学院,2029广告学,尚梅,18881383561,桂苑,13,2,206,男,没有
104052020169,传播学院,2029广告学,盛玉华,18298053447,桂苑,13,2,206,男,有
104052020094,传播学院,2029广告学,余秀云,15154881597,桂苑,13,2,206,男,有
104042020026,传播学院,2029广播电视学 ,雷红霞,15144794835,桂苑,13,2,207,男,有
104042020038,传播学院,2029广播电视学 ,卢柳,15666570596,桂苑,13,2,207,男,没有
104042020170,传播学院,2029广播电视学 ,陈凤兰,14529083386,桂苑,13,2,207,男,有
104042020092,传播学院,2029广播电视学 ,萧萍,18988554956,桂苑,13,2,207,男,有
104072020173,传播学院,2029广播电视学 ,白兰英,15757879017,桂苑,13,2,208,男,没有
104072020008,传播学院,2029广播电视学 ,方洋,15623896053,桂苑,13,2,208,男,没有
104072020020,传播学院,2029广播电视学 ,陈东,15008296088,桂苑,13,2,208,男,有
104072020070,传播学院,2029广播电视学 ,何丹丹,18994946427,桂苑,13,2,208,男,没有
104102020022,传播学院,2029广告学,苏瑜,13579869515,桂苑,13,2,209,男,没有
104102020140,传播学院,2029广告学,朱杰,13841232360,桂苑,13,2,209,男,没有
104102020087,传播学院,2029广告学,周秀华,15091525214,桂苑,13,2,209,男,没有
104102020100,传播学院,2029广告学,周浩,13743328792,桂苑,13,2,209,男,没有
104012020136,传播学院,21广告学,王建,15077509457,桂苑,13,2,210,男,没有
104012020132,传播学院,21广告学,高丽,13880779801,桂苑,13,2,210,男,没有
104012020049,传播学院,21广告学,王淑华,14505995694,桂苑,13,2,210,男,有
104012020167,传播学院,21广告学,李柳,15695387595,桂苑,13,2,210,男,有
104012020044,传播学院,2022级广播电视编导,蒋秀华,15978081584,桂苑,13,2,211,男,没有
104012020058,传播学院,2022级广播电视编导,郎超,18067494320,桂苑,13,2,211,男,没有
104012020028,传播学院,2022级广播电视编导,金飞,18972846460,桂苑,13,2,211,男,没有
104012020166,传播学院,2022级广播电视编导,汪燕,18780196634,桂苑,13,2,211,男,有
104072020108,传播学院,2029广告学,郭飞,15320535687,桂苑,13,2,212,男,有
104072020025,传播学院,2029广告学,吴强,13566350740,桂苑,13,2,212,男,有
104072020111,传播学院,2029广告学,鄢雷,13611301772,桂苑,13,2,212,男,有
104072020164,传播学院,2029广告学,王玉珍,15619830025,桂苑,13,2,212,男,有
104082020179,传播学院,21播音与主持艺术,袁建华,14565352065,桂苑,13,2,213,男,有
104082020023,传播学院,21播音与主持艺术,娄桂英,18232643854,桂苑,13,2,213,男,没有
104082020116,传播学院,21播音与主持艺术,金欣,15184707009,桂苑,13,2,213,男,有
104082020043,传播学院,21播音与主持艺术,田玉,13861828409,桂苑,13,2,213,男,有
104022020146,传播学院,2022级新闻传播学类1班,邱慧,18100352098,桂苑,13,2,214,男,有
104022020033,传播学院,2022级新闻传播学类1班,阎玉英,18665308407,桂苑,13,2,214,男,有
104022020078,传播学院,2022级新闻传播学类1班,贺想,18834617345,桂苑,13,2,214,男,没有
104022020142,传播学院,2022级新闻传播学类1班,胡芳,18613349211,桂苑,13,2,214,男,有
104092020015,传播学院,2022级新闻传播学类2班,周杰,18601694773,桂苑,13,2,215,男,有
104092020087,传播学院,2022级新闻传播学类2班,陈娜,13107061161,桂苑,13,2,215,男,有
104092020044,传播学院,2022级新闻传播学类2班,蓝成,15390589832,桂苑,13,2,215,男,有
104092020156,传播学院,2022级新闻传播学类2班,赵秀芳,13328708331,桂苑,13,2,215,男,有
104022020188,传播学院,21播音与主持艺术,王红,18809162917,桂苑,13,2,216,男,有
104022020000,传播学院,21播音与主持艺术,关佳,14513681057,桂苑,13,2,216,男,有
104022020069,传播学院,21播音与主持艺术,曾阳,18037474406,桂苑,13,2,216,男,没有
104022020195,传播学院,21播音与主持艺术,蒲桂芳,18548850103,桂苑,13,2,216,男,没有
104092020188,传播学院,21广告学,杨帅,18233462635,桂苑,13,2,217,男,有
104092020061,传播学院,21广告学,唐鑫,15253360448,桂苑,13,2,217,男,没有
104092020083,传播学院,21广告学,申平,13811358293,桂苑,13,2,217,男,没有
104092020004,传播学院,21广告学,谷丽,18745706369,桂苑,13,2,217,男,没有
104002020171,传播学院,21播音与主持艺术,邵志强,18068012254,桂苑,13,2,218,男,有
104002020015,传播学院,21播音与主持艺术,刘慧,13841576754,桂苑,13,2,218,男,有
104002020130,传播学院,21播音与主持艺术,刘玉兰,13097567750,桂苑,13,2,218,男,没有
104002020051,传播学院,21播音与主持艺术,冯雪梅,13309894656,桂苑,13,2,218,男,有
104032020080,传播学院,2022级播音与主持艺术,蒋雷,15021882834,桂苑,13,2,219,男,有
104032020004,传播学院,2022级播音与主持艺术,姚瑞,14581948457,桂苑,13,2,219,男,没有
104032020145,传播学院,2022级播音与主持艺术,叶欣,18655395096,桂苑,13,2,219,男,有
104032020151,传播学院,2022级播音与主持艺术,苏岩,13545299112,桂苑,13,2,219,男,有
104042020031,传播学院,2022级播音与主持艺术,孙想,13579125531,桂苑,13,2,220,男,有
104042020036,传播学院,2022级播音与主持艺术,吕桂芳,14515330647,桂苑,13,2,220,男,没有
104042020173,传播学院,2022级播音与主持艺术,林桂芝,18026905566,桂苑,13,2,220,男,有
104042020150,传播学院,2022级播音与主持艺术,史桂珍,15517750031,桂苑,13,2,220,男,没有
104012020013,传播学院,2022级广播电视编导,桑桂芝,13019030357,桂苑,13,2,221,男,没有
104012020138,传播学院,2022级广播电视编导,董建华,18650972505,桂苑,13,2,221,男,有
104012020118,传播学院,2022级广播电视编导,曹莉,15564145041,桂苑,13,2,221,男,没有
104012020186,传播学院,2022级广播电视编导,李璐,18531607623,桂苑,13,2,221,男,有
104102020125,传播学院,21广告学(闽台),金欢,18648973227,桂苑,13,2,222,男,没有
104102020005,传播学院,21广告学(闽台),解桂荣,18016311159,桂苑,13,2,222,男,有
104102020073,传播学院,21广告学(闽台),许玉,15219191201,桂苑,13,2,222,男,有
104102020030,传播学院,21广告学(闽台),王亮,14543853520,桂苑,13,2,222,男,有
104062020009,传播学院,2022级新闻传播学类2班,李玲,18906011317,桂苑,13,2,223,男,没有
104062020179,传播学院,2022级新闻传播学类2班,林凤英,13452635361,桂苑,13,2,223,男,没有
104062020060,传播学院,2022级新闻传播学类2班,杨杨,13806471884,桂苑,13,2,223,男,没有
104062020108,传播学院,2022级新闻传播学类2班,田婷婷,18216949507,桂苑,13,2,223,男,没有
104082020110,传播学院,21广告学,谭秀芳,18005389497,桂苑,13,2,224,男,没有
104082020144,传播学院,21广告学,蒋强,13773566446,桂苑,13,2,224,男,没有
104082020129,传播学院,21广告学,王秀英,13374291563,桂苑,13,2,224,男,没有
104082020190,传播学院,21广告学,刘琳,14736301136,桂苑,13,2,224,男,没有
104092022017,传播学院,2029广告学,党玉梅,13835072708,桂苑,13,3,301,女,没有
104092022008,传播学院,2029广告学,凌慧,13367755548,桂苑,13,3,301,女,没有
104092022125,传播学院,2029广告学,吕晨,18097245969,桂苑,13,3,301,女,有
104092022059,传播学院,2029广告学,鞠军,13402309500,桂苑,13,3,301,女,没有
104032022021,传播学院,2022级新闻传播学类1班,陶飞,15355181674,桂苑,13,3,302,女,没有
104032022076,传播学院,2022级新闻传播学类1班,毛旭,14583999315,桂苑,13,3,302,女,没有
104032022175,传播学院,2022级新闻传播学类1班,莫琳,18739053681,桂苑,13,3,302,女,没有
104032022036,传播学院,2022级新闻传播学类1班,李荣,18809534787,桂苑,13,3,302,女,有
104092022080,传播学院,2029广告学,江娟,15170303165,桂苑,13,3,303,女,有
104092022011,传播学院,2029广告学,刘丽娟,18566145522,桂苑,13,3,303,女,有
104092022060,传播学院,2029广告学,兰桂香,13443826584,桂苑,13,3,303,女,有
104092022063,传播学院,2029广告学,韩洁,18927441740,桂苑,13,3,303,女,没有
104062022149,传播学院,2029广播电视编导（闽台）,陈明,15362644585,桂苑,13,3,304,女,有
104062022200,传播学院,2029广播电视编导（闽台）,朴辉,15765490296,桂苑,13,3,304,女,没有
104062022163,传播学院,2029广播电视编导（闽台）,洪伟,14592998724,桂苑,13,3,304,女,没有
104062022178,传播学院,2029广播电视编导（闽台）,吴兰英,13431595891,桂苑,13,3,304,女,有
104042022086,传播学院,21广播电视学,左玉,14520104786,桂苑,13,3,305,女,没有
104042022102,传播学院,21广播电视学,王荣,15724661158,桂苑,13,3,305,女,没有
104042022109,传播学院,21广播电视学,李淑兰,15022383719,桂苑,13,3,305,女,没有
104042022056,传播学院,21广播电视学,赵艳,13807490550,桂苑,13,3,305,女,有
104022022081,传播学院,2029播音与主持艺术,杨欢,13102895355,桂苑,13,3,306,女,没有
104022022080,传播学院,2029播音与主持艺术,李博,18246267482,桂苑,13,3,306,女,没有
104022022047,传播学院,2029播音与主持艺术,李欢,13149366866,桂苑,13,3,306,女,没有
104022022072,传播学院,2029播音与主持艺术,梁斌,18232233368,桂苑,13,3,306,女,没有
104102022106,传播学院,2022级广播电视编导,王海燕,14717811090,桂苑,13,3,307,女,有
104102022188,传播学院,2022级广播电视编导,赖淑华,15016988816,桂苑,13,3,307,女,有
104102022054,传播学院,2022级广播电视编导,陈淑华,15099978357,桂苑,13,3,307,女,有
104102022151,传播学院,2022级广播电视编导,宋丽,18810661861,桂苑,13,3,307,女,没有
104022022154,传播学院,2022级广播电视编导,黄淑华,15648643914,桂苑,13,3,308,女,没有
104022022017,传播学院,2022级广播电视编导,文桂兰,18599957506,桂苑,13,3,308,女,有
104022022158,传播学院,2022级广播电视编导,王秀云,18289191695,桂苑,13,3,308,女,有
104022022065,传播学院,2022级广播电视编导,曲荣,18526242330,桂苑,13,3,308,女,有
104092022041,传播学院,21广播电视编导,苏娟,18711355658,桂苑,13,3,309,女,没有
104092022047,传播学院,21广播电视编导,温阳,15277483570,桂苑,13,3,309,女,没有
104092022038,传播学院,21广播电视编导,熊梅,18967472789,桂苑,13,3,309,女,有
104092022187,传播学院,21广播电视编导,王倩,13929523195,桂苑,13,3,309,女,没有
104042022049,传播学院,21播音与主持艺术,陈莹,13695367074,桂苑,13,3,310,女,有
104042022008,传播学院,21播音与主持艺术,李磊,15080216117,桂苑,13,3,310,女,没有
104042022033,传播学院,21播音与主持艺术,钟慧,15290800383,桂苑,13,3,310,女,没有
104042022112,传播学院,21播音与主持艺术,钟凯,15268930123,桂苑,13,3,310,女,有
104102022090,传播学院,2029广播电视编导（闽台）,谢玲,18534351366,桂苑,13,3,311,女,有
104102022001,传播学院,2029广播电视编导（闽台）,范彬,13743803539,桂苑,13,3,311,女,没有
104102022175,传播学院,2029广播电视编导（闽台）,梁婷,13702849000,桂苑,13,3,311,女,有
104102022134,传播学院,2029广播电视编导（闽台）,张建平,15502279935,桂苑,13,3,311,女,有
104052022074,传播学院,2029广播电视编导（闽台）,郝颖,18836883428,桂苑,13,3,312,女,没有
104052022090,传播学院,2029广播电视编导（闽台）,韩斌,15582261313,桂苑,13,3,312,女,有
104052022042,传播学院,2029广播电视编导（闽台）,丁慧,15506596243,桂苑,13,3,312,女,没有
104052022078,传播学院,2029广播电视编导（闽台）,王平,13158501744,桂苑,13,3,312,女,没有
104022022188,传播学院,21广告学(闽台),杨旭,18231957762,桂苑,13,3,313,女,没有
104022022019,传播学院,21广告学(闽台),韦文,18155148988,桂苑,13,3,313,女,有
104022022173,传播学院,21广告学(闽台),张明,15834047832,桂苑,13,3,313,女,没有
104022022102,传播学院,21广告学(闽台),何秀荣,14500604307,桂苑,13,3,313,女,没有
104032022131,传播学院,21广告学(闽台),沈阳,15740849109,桂苑,13,3,314,女,没有
104032022013,传播学院,21广告学(闽台),唐秀梅,14595182238,桂苑,13,3,314,女,有
104032022166,传播学院,21广告学(闽台),曹艳,15256017945,桂苑,13,3,314,女,没有
104032022139,传播学院,21广告学(闽台),艾桂珍,13002165854,桂苑,13,3,314,女,没有
104022022172,传播学院,21广播电视编导,熊旭,14545699094,桂苑,13,3,315,女,没有
104022022116,传播学院,21广播电视编导,吴阳,18643166059,桂苑,13,3,315,女,有
104022022083,传播学院,21广播电视编导,张琴,13276642758,桂苑,13,3,315,女,没有
104022022025,传播学院,21广播电视编导,李玲,18104183490,桂苑,13,3,315,女,没有
104052022017,传播学院,2029广告学,刘瑞,13359394215,桂苑,13,3,316,女,有
104052022147,传播学院,2029广告学,胡淑兰,18819073366,桂苑,13,3,316,女,没有
104052022088,传播学院,2029广告学,傅辉,14536598684,桂苑,13,3,316,女,有
104052022100,传播学院,2029广告学,常桂珍,13295859687,桂苑,13,3,316,女,有
104032022039,传播学院,21广播电视学,刘娜,13855240626,桂苑,13,3,317,女,没有
104032022147,传播学院,21广播电视学,程柳,13740451808,桂苑,13,3,317,女,有
104032022055,传播学院,21广播电视学,郑丹,14752831690,桂苑,13,3,317,女,有
104032022172,传播学院,21广播电视学,伊桂芝,18843849399,桂苑,13,3,317,女,没有
104082022032,传播学院,21广告学(闽台),高燕,13072590440,桂苑,13,3,318,女,没有
104082022023,传播学院,21广告学(闽台),李玉华,14767908982,桂苑,13,3,318,女,有
104082022059,传播学院,21广告学(闽台),钟林,18919596212,桂苑,13,3,318,女,没有
104082022165,传播学院,21广告学(闽台),王玉,13907184456,桂苑,13,3,318,女,有
104002022133,传播学院,2022级新闻传播学类1班,赵玉梅,13736993026,桂苑,13,3,319,女,没有
104002022193,传播学院,2022级新闻传播学类1班,苑梅,18623386133,桂苑,13,3,319,女,没有
104002022000,传播学院,2022级新闻传播学类1班,左建华,13168606362,桂苑,13,3,319,女,没有
104002022062,传播学院,2022级新闻传播学类1班,贾丹丹,18084150997,桂苑,13,3,319,女,有
104012022084,传播学院,2022级播音与主持艺术,董海燕,13725933350,桂苑,13,3,320,女,有
104012022035,传播学院,2022级播音与主持艺术,毛丽丽,13927075845,桂苑,13,3,320,女,没有
104012022176,传播学院,2022级播音与主持艺术,邱桂英,13574706200,桂苑,13,3,320,女,有
104012022168,传播学院,2022级播音与主持艺术,贺畅,15612472114,桂苑,13,3,320,女,有
104092022032,传播学院,2022级新闻传播学类1班,何丽丽,15060391424,桂苑,13,3,321,女,没有
104092022064,传播学院,2022级新闻传播学类1班,仲浩,18980395328,桂苑,13,3,321,女,没有
104092022120,传播学院,2022级新闻传播学类1班,周瑞,13466628703,桂苑,13,3,321,女,有
104092022089,传播学院,2022级新闻传播学类1班,唐岩,13754644428,桂苑,13,3,321,女,有
104092022100,传播学院,21广告学(闽台),王娟,15922362545,桂苑,13,3,322,女,有
104092022001,传播学院,21广告学(闽台),朱婷,13408062907,桂苑,13,3,322,女,没有
104092022003,传播学院,21广告学(闽台),王颖,14779011291,桂苑,13,3,322,女,没有
104092022184,传播学院,21广告学(闽台),章凯,15031624761,桂苑,13,3,322,女,有
104012022145,传播学院,2022级新闻传播学类2班,孙斌,13962169805,桂苑,13,3,323,女,有
104012022068,传播学院,2022级新闻传播学类2班,叶建平,15061889314,桂苑,13,3,323,女,没有
104012022081,传播学院,2022级新闻传播学类2班,张强,15806799681,桂苑,13,3,323,女,有
104012022044,传播学院,2022级新闻传播学类2班,李梅,13332226428,桂苑,13,3,323,女,有
104092022099,传播学院,2029广播电视学 ,郑凤英,18805271633,桂苑,13,3,324,女,没有
104092022141,传播学院,2029广播电视学 ,王冬梅,18515471656,桂苑,13,3,324,女,没有
104092022101,传播学院,2029广播电视学 ,李玲,13242714651,桂苑,13,3,324,女,有
104092022002,传播学院,2029广播电视学 ,杨晶,13336468612,桂苑,13,3,324,女,没有
104002022039,传播学院,2022级播音与主持艺术,张秀英,13202209986,桂苑,13,4,401,男,有
104002022091,传播学院,2022级播音与主持艺术,李彬,14547602465,桂苑,13,4,401,男,没有
104002022129,传播学院,2022级播音与主持艺术,李丹丹,18808625693,桂苑,13,4,401,男,没有
104002022012,传播学院,2022级播音与主持艺术,张丽丽,13952669962,桂苑,13,4,401,男,有
104052022082,传播学院,21广播电视编导,蔡丽娟,15826303110,桂苑,13,4,402,男,没有
104052022132,传播学院,21广播电视编导,杜琴,18619947826,桂苑,13,4,402,男,没有
104052022011,传播学院,21广播电视编导,李娜,13541831885,桂苑,13,4,402,男,没有
104052022149,传播学院,21广播电视编导,刘建平,18908030935,桂苑,13,4,402,男,有
104062022100,传播学院,2029广告学,张雪梅,14518537289,桂苑,13,4,403,男,有
104062022138,传播学院,2029广告学,孙柳,18867474830,桂苑,13,4,403,男,有
104062022126,传播学院,2029广告学,荣娟,18887280851,桂苑,13,4,403,男,有
104062022125,传播学院,2029广告学,何欢,18094242952,桂苑,13,4,403,男,有
104032022150,传播学院,2022级新闻传播学类1班,李建平,14565959133,桂苑,13,4,404,男,没有
104032022015,传播学院,2022级新闻传播学类1班,夏凤英,14714828305,桂苑,13,4,404,男,有
104032022129,传播学院,2022级新闻传播学类1班,马佳,13984430434,桂苑,13,4,404,男,没有
104032022006,传播学院,2022级新闻传播学类1班,何伟,18843811262,桂苑,13,4,404,男,有
104022022194,传播学院,2029播音与主持艺术,何斌,13023002222,桂苑,13,4,405,男,没有
104022022115,传播学院,2029播音与主持艺术,崔莹,18730443059,桂苑,13,4,405,男,没有
104022022046,传播学院,2029播音与主持艺术,包云,15552012285,桂苑,13,4,405,男,有
104022022118,传播学院,2029播音与主持艺术,李秀珍,18032200849,桂苑,13,4,405,男,没有
104092022042,传播学院,2029广播电视编导（闽台）,刘佳,15671649906,桂苑,13,4,406,男,没有
104092022153,传播学院,2029广播电视编导（闽台）,王宁,13719743622,桂苑,13,4,406,男,有
104092022124,传播学院,2029广播电视编导（闽台）,余杨,15346152465,桂苑,13,4,406,男,没有
104092022115,传播学院,2029广播电视编导（闽台）,杨杨,15737209765,桂苑,13,4,406,男,有
104032022068,传播学院,21广告学,马桂珍,15559106034,桂苑,13,4,407,男,没有
104032022112,传播学院,21广告学,马梅,13320506833,桂苑,13,4,407,男,有
104032022010,传播学院,21广告学,吴丽娟,13935090660,桂苑,13,4,407,男,没有
104032022093,传播学院,21广告学,吴小红,15519680660,桂苑,13,4,407,男,有
104072022112,传播学院,21广播电视学,石伟,18816742664,桂苑,13,4,408,男,没有
104072022097,传播学院,21广播电视学,陈淑华,15531816697,桂苑,13,4,408,男,没有
104072022099,传播学院,21广播电视学,曾春梅,13188659433,桂苑,13,4,408,男,有
104072022093,传播学院,21广播电视学,王秀云,18256716362,桂苑,13,4,408,男,有
104002022142,传播学院,2029播音与主持艺术,王桂芳,15039490176,桂苑,13,4,409,男,有
104002022074,传播学院,2029播音与主持艺术,陈静,18736222517,桂苑,13,4,409,男,没有
104002022026,传播学院,2029播音与主持艺术,邱莹,15610256651,桂苑,13,4,409,男,有
104002022172,传播学院,2029播音与主持艺术,柯淑华,13853923623,桂苑,13,4,409,男,没有
104092022200,传播学院,21广播电视学,张超,15237298774,桂苑,13,4,410,男,没有
104092022154,传播学院,21广播电视学,田宇,13494861274,桂苑,13,4,410,男,有
104092022013,传播学院,21广播电视学,宋艳,13872885049,桂苑,13,4,410,男,有
104092022107,传播学院,21广播电视学,廖婷婷,15996498886,桂苑,13,4,410,男,没有
104052022124,传播学院,21广告学,吴建军,18627673004,桂苑,13,4,411,男,有
104052022165,传播学院,21广告学,张红梅,18850070063,桂苑,13,4,411,男,有
104052022140,传播学院,21广告学,戴莉,15521030170,桂苑,13,4,411,男,没有
104052022117,传播学院,21广告学,甄涛,18042267269,桂苑,13,4,411,男,没有
104032022197,传播学院,2029广播电视编导,李丽华,13949716547,桂苑,13,4,412,男,有
104032022054,传播学院,2029广播电视编导,徐玉梅,15250008795,桂苑,13,4,412,男,没有
104032022127,传播学院,2029广播电视编导,李瑞,15879742749,桂苑,13,4,412,男,有
104032022096,传播学院,2029广播电视编导,李秀兰,14564711728,桂苑,13,4,412,男,没有
104012022038,传播学院,21播音与主持艺术,萧兵,18845097615,桂苑,13,4,413,男,没有
104012022047,传播学院,21播音与主持艺术,刘秀华,18800669826,桂苑,13,4,413,男,没有
104012022191,传播学院,21播音与主持艺术,冯琴,15263441161,桂苑,13,4,413,男,没有
104012022051,传播学院,21播音与主持艺术,马秀芳,13667847090,桂苑,13,4,413,男,有
104032022032,传播学院,2022级播音与主持艺术,金雪,14505541116,桂苑,13,4,414,男,有
104032022091,传播学院,2022级播音与主持艺术,苏玉珍,14587730592,桂苑,13,4,414,男,有
104032022088,传播学院,2022级播音与主持艺术,吴岩,13830645008,桂苑,13,4,414,男,没有
104032022023,传播学院,2022级播音与主持艺术,马淑英,18962775958,桂苑,13,4,414,男,没有
104062022183,传播学院,21广告学,陈秀兰,14572095227,桂苑,13,4,415,男,没有
104062022153,传播学院,21广告学,游建国,18527865340,桂苑,13,4,415,男,有
104062022037,传播学院,21广告学,刘欣,18067821971,桂苑,13,4,415,男,没有
104062022074,传播学院,21广告学,严秀华,15973794653,桂苑,13,4,415,男,有
104012022102,传播学院,21广播电视学,陈燕,13601671205,桂苑,13,4,416,男,有
104012022064,传播学院,21广播电视学,丁凤英,15969616833,桂苑,13,4,416,男,有
104012022159,传播学院,21广播电视学,王岩,13580505802,桂苑,13,4,416,男,没有
104012022066,传播学院,21广播电视学,徐洁,13098507034,桂苑,13,4,416,男,有
104032022155,传播学院,2029播音与主持艺术,王璐,14529857583,桂苑,13,4,417,男,没有
104032022027,传播学院,2029播音与主持艺术,王欢,13072136852,桂苑,13,4,417,男,有
104032022012,传播学院,2029播音与主持艺术,柳峰,13359198418,桂苑,13,4,417,男,没有
104032022135,传播学院,2029播音与主持艺术,屈宇,13274531591,桂苑,13,4,417,男,没有
104012022067,传播学院,2022级广播电视编导,王平,15196505437,桂苑,13,4,418,男,没有
104012022029,传播学院,2022级广播电视编导,吴斌,13082884809,桂苑,13,4,418,男,没有
104012022151,传播学院,2022级广播电视编导,张洁,18510896688,桂苑,13,4,418,男,有
104012022043,传播学院,2022级广播电视编导,孙强,15941012862,桂苑,13,4,418,男,没有
104102022095,传播学院,2029广告学,杜淑珍,18535979814,桂苑,13,4,419,男,没有
104102022094,传播学院,2029广告学,夏彬,13915038290,桂苑,13,4,419,男,有
104102022091,传播学院,2029广告学,朱冬梅,15598154664,桂苑,13,4,419,男,有
104102022109,传播学院,2029广告学,赵杨,18718430648,桂苑,13,4,419,男,没有
104102022086,传播学院,2029广播电视编导（闽台）,张红霞,13102915415,桂苑,13,4,420,男,没有
104102022019,传播学院,2029广播电视编导（闽台）,孟静,15599178594,桂苑,13,4,420,男,有
104102022110,传播学院,2029广播电视编导（闽台）,杜红霞,15596351313,桂苑,13,4,420,男,有
104102022028,传播学院,2029广播电视编导（闽台）,邵亮,18857907310,桂苑,13,4,420,男,没有
104022022196,传播学院,21广播电视学,胡东,15684244609,桂苑,13,4,421,男,没有
104022022076,传播学院,21广播电视学,张东,15984901269,桂苑,13,4,421,男,有
104022022066,传播学院,21广播电视学,陈玉梅,13623302944,桂苑,13,4,421,男,有
104022022055,传播学院,21广播电视学,刘丹,18588028514,桂苑,13,4,421,男,没有
104102022158,传播学院,2022级广播电视编导,刘桂英,18025851339,桂苑,13,4,422,男,有
104102022161,传播学院,2022级广播电视编导,孟鑫,15626458124,桂苑,13,4,422,男,有
104102022159,传播学院,2022级广播电视编导,邱杨,13146668153,桂苑,13,4,422,男,没有
104102022040,传播学院,2022级广播电视编导,李建华,13785377231,桂苑,13,4,422,男,有
104102022181,传播学院,2029广播电视编导,孙鑫,14705998645,桂苑,13,4,423,男,有
104102022052,传播学院,2029广播电视编导,张鑫,18170928351,桂苑,13,4,423,男,有
104102022155,传播学院,2029广播电视编导,赵桂珍,15243817157,桂苑,13,4,423,男,有
104102022182,传播学院,2029广播电视编导,高玉梅,15993937230,桂苑,13,4,423,男,有
104102022178,传播学院,2022级新闻传播学类1班,龙杨,15253833751,桂苑,13,4,424,男,没有
104102022199,传播学院,2022级新闻传播学类1班,卓秀芳,13744707735,桂苑,13,4,424,男,没有
104102022156,传播学院,2022级新闻传播学类1班,云莉,13742919974,桂苑,13,4,424,男,有
104102022192,传播学院,2022级新闻传播学类1班,李璐,13939430582,桂苑,13,4,424,男,没有
118022019194,海外教育学院,2022级汉语国际教育（师范）,罗婷,18775562444,兰苑,1,1,101,女,有
118022019028,海外教育学院,2022级汉语国际教育（师范）,董欣,13313983790,兰苑,1,1,101,女,没有
118022019081,海外教育学院,2022级汉语国际教育（师范）,麦欣,15347445547,兰苑,1,1,101,女,没有
118022019032,海外教育学院,2022级汉语国际教育（师范）,樊建军,15693576745,兰苑,1,1,101,女,没有
118032019173,海外教育学院,21网络工程1班,李志强,18809247959,兰苑,1,1,102,女,没有
118032019162,海外教育学院,21网络工程1班,胡莹,13933126054,兰苑,1,1,102,女,没有
118032019091,海外教育学院,21网络工程1班,岳强,15626571073,兰苑,1,1,102,女,没有
118032019149,海外教育学院,21网络工程1班,梅冬梅,15701068304,兰苑,1,1,102,女,有
118072019151,海外教育学院,2022级数字媒体技术2班,陈莹,18604942380,兰苑,1,1,103,女,没有
118072019190,海外教育学院,2022级数字媒体技术2班,萧娜,13955587391,兰苑,1,1,103,女,有
118072019051,海外教育学院,2022级数字媒体技术2班,陈楠,18762200742,兰苑,1,1,103,女,有
118072019176,海外教育学院,2022级数字媒体技术2班,胡红,14530790068,兰苑,1,1,103,女,有
118072019008,海外教育学院,21数字媒体技术1班,叶燕,15188142928,兰苑,1,1,104,女,没有
118072019071,海外教育学院,21数字媒体技术1班,李峰,13646912097,兰苑,1,1,104,女,没有
118072019169,海外教育学院,21数字媒体技术1班,王亮,15399133531,兰苑,1,1,104,女,没有
118072019019,海外教育学院,21数字媒体技术1班,陈丽丽,18701032652,兰苑,1,1,104,女,没有
118092019198,海外教育学院,2022级网络工程2班,伍岩,13108180045,兰苑,1,1,105,女,没有
118092019123,海外教育学院,2022级网络工程2班,刘超,13499675941,兰苑,1,1,105,女,有
118092019115,海外教育学院,2022级网络工程2班,刘建国,14516557509,兰苑,1,1,105,女,没有
118092019188,海外教育学院,2022级网络工程2班,谭建,14591552653,兰苑,1,1,105,女,没有
118092019125,海外教育学院,20数字媒体技术2班,杨芳,13990117075,兰苑,1,1,106,女,没有
118092019056,海外教育学院,20数字媒体技术2班,吕建国,13815759781,兰苑,1,1,106,女,有
118092019105,海外教育学院,20数字媒体技术2班,胡琳,18749338995,兰苑,1,1,106,女,有
118092019042,海外教育学院,20数字媒体技术2班,刘丹丹,13846725279,兰苑,1,1,106,女,没有
118102019173,海外教育学院,2022级数字媒体技术1班,孙利,15198558578,兰苑,1,1,107,女,有
118102019028,海外教育学院,2022级数字媒体技术1班,戴婷,15514155076,兰苑,1,1,107,女,没有
118102019103,海外教育学院,2022级数字媒体技术1班,徐琳,15755543995,兰苑,1,1,107,女,没有
118102019089,海外教育学院,2022级数字媒体技术1班,李坤,18573301665,兰苑,1,1,107,女,有
118002019085,海外教育学院,2022级汉语国际教育（师范）,管晶,15021418531,兰苑,1,1,108,女,有
118002019110,海外教育学院,2022级汉语国际教育（师范）,王文,18556335630,兰苑,1,1,108,女,没有
118002019165,海外教育学院,2022级汉语国际教育（师范）,赵淑兰,18536587861,兰苑,1,1,108,女,有
118002019075,海外教育学院,2022级汉语国际教育（师范）,蒲冬梅,13771789592,兰苑,1,1,108,女,没有
118022019110,海外教育学院,2022级汉语国际教育（师范）,曾博,18612043818,兰苑,1,1,109,女,有
118022019099,海外教育学院,2022级汉语国际教育（师范）,赵楠,18538967974,兰苑,1,1,109,女,没有
118022019044,海外教育学院,2022级汉语国际教育（师范）,刘楠,18569127149,兰苑,1,1,109,女,有
118022019053,海外教育学院,2022级汉语国际教育（师范）,杨丽娟,15774270850,兰苑,1,1,109,女,没有
118002019175,海外教育学院,21网络工程2班,鲁红梅,15867036548,兰苑,1,1,110,女,没有
118002019161,海外教育学院,21网络工程2班,陈淑华,18133712914,兰苑,1,1,110,女,有
